0.554320,0.550597,0.640611,0.063741,0.048227,0.032104,0.496953,0.507193,0.611717,0.611687,0.594001,0.669504
0.925667,0.891192,1.146365,0.056451,0.063455,0.125457,0.874861,0.834082,1.033453,0.976473,0.948302,1.259276
0.648613,0.617311,0.637046,0.026713,0.028052,0.005797,0.624572,0.592064,0.631829,0.672654,0.642558,0.642263
0.300936,0.259294,0.326738,0.027008,0.027156,0.003025,0.276629,0.234854,0.324015,0.325243,0.283734,0.329461
0.251786,0.214140,0.262516,0.012879,0.012900,0.010827,0.240195,0.202530,0.252772,0.263378,0.225750,0.272260
0.145336,0.119545,0.132374,0.004383,0.003592,0.000657,0.141391,0.116312,0.131783,0.149281,0.122777,0.132965
-0.267568,-0.264732,-0.207458,0.014635,0.000968,0.020131,-0.280740,-0.265603,-0.225576,-0.254396,-0.263860,-0.189341
0.797894,0.691009,0.612428,0.031515,0.002245,0.047952,0.769530,0.688988,0.569270,0.826258,0.693029,0.655585
1.301467,1.214084,1.089940,0.038926,0.001977,0.052542,1.266434,1.212305,1.042653,1.336500,1.215863,1.137228
1.066743,1.013376,0.963720,0.012108,0.013808,0.015500,1.055846,1.000949,0.949770,1.077640,1.025804,0.977669
1.386448,1.388885,1.226165,0.002082,0.004357,0.022441,1.384574,1.384964,1.205968,1.388322,1.392806,1.246361
1.048210,1.017786,0.996998,0.017874,0.022746,0.004834,1.032123,0.997315,0.992648,1.064297,1.038258,1.001349
2.009272,1.993573,1.864945,0.062386,0.026836,0.037864,1.953125,1.969421,1.830867,2.065420,2.017725,1.899023
2.015851,1.957739,1.797925,0.002897,0.008171,0.027638,2.013244,1.950384,1.773050,2.018459,1.965093,1.822799
1.750254,1.662156,1.494128,0.011517,0.006162,0.000096,1.739888,1.656610,1.494041,1.760620,1.667701,1.494214
1.199507,1.105018,1.069300,0.035943,0.031338,0.004458,1.167159,1.076814,1.065288,1.231856,1.133222,1.073313
0.573623,0.496121,0.581084,0.038161,0.047050,0.003558,0.539278,0.453776,0.577882,0.607968,0.538465,0.584287
0.471429,0.390592,0.504242,0.031143,0.041107,0.020790,0.443400,0.353596,0.485531,0.499458,0.427588,0.522954
0.862508,0.827567,0.743491,0.002772,0.006302,0.037286,0.860013,0.821895,0.709933,0.865002,0.833240,0.777048
0.931834,0.869629,0.785834,0.000457,0.017782,0.045919,0.931423,0.853625,0.744507,0.932245,0.885633,0.827161
0.812398,0.774352,0.737513,0.017981,0.006690,0.033483,0.796215,0.768331,0.707379,0.828582,0.780373,0.767648
1.181368,1.132404,1.075714,0.002960,0.001786,0.049262,1.178705,1.130797,1.031378,1.184032,1.134011,1.120049
0.898798,0.843642,0.823056,0.029658,0.004636,0.048664,0.872106,0.839469,0.779258,0.925490,0.847815,0.866854
0.479011,0.458091,0.494382,0.027181,0.016982,0.021410,0.454549,0.442807,0.475113,0.503474,0.473375,0.513651
1.355747,1.305359,1.311505,0.015175,0.011086,0.061294,1.342090,1.295382,1.256340,1.369405,1.315336,1.366669
1.646015,1.634380,1.612385,0.018236,0.002616,0.026845,1.629603,1.632026,1.588224,1.662428,1.636734,1.636546
0.695506,0.690116,0.780489,0.035942,0.031860,0.002226,0.663159,0.661442,0.778485,0.727854,0.718791,0.782493
1.176074,1.135193,1.214742,0.031233,0.024619,0.060225,1.147963,1.113036,1.160540,1.204184,1.157349,1.268945
1.048629,1.026454,0.996571,0.015115,0.013474,0.011512,1.035025,1.014328,0.986210,1.062233,1.038580,1.006932
0.839052,0.802626,0.811763,0.019082,0.010641,0.008384,0.821878,0.793050,0.804217,0.856226,0.812203,0.819309
1.335115,1.297716,1.209591,0.002662,0.004902,0.045551,1.332719,1.293304,1.168595,1.337510,1.302129,1.250587
