1.064858,1.123129,0.884929,0.017904,0.089783,0.022333,1.048744,1.042324,0.864829,1.080972,1.203934,0.905028
1.096808,1.087844,0.949079,0.010458,0.032593,0.010605,1.087396,1.058511,0.939534,1.106220,1.117178,0.958623
0.865561,0.811313,0.741999,0.000626,0.016888,0.001319,0.864998,0.796114,0.740812,0.866125,0.826512,0.743187
0.555007,0.495135,0.460162,0.006603,0.013463,0.000580,0.549065,0.483019,0.459640,0.560950,0.507252,0.460683
0.456773,0.408069,0.396498,0.010137,0.007808,0.007741,0.447650,0.401042,0.389531,0.465897,0.415096,0.403465
0.323290,0.250375,0.270547,0.009351,0.013338,0.007532,0.314875,0.238371,0.263768,0.331706,0.262380,0.277325
-0.115100,-0.152678,-0.144518,0.006533,0.027453,0.019039,-0.120980,-0.177386,-0.161652,-0.109221,-0.127970,-0.127383
0.386302,0.361022,0.371135,0.033527,0.052054,0.036423,0.356127,0.314174,0.338354,0.416476,0.407871,0.403916
0.653962,0.617054,0.629713,0.026264,0.052838,0.027667,0.630324,0.569500,0.604813,0.677600,0.664608,0.654613
0.684473,0.580593,0.612737,0.016881,0.045742,0.025144,0.669280,0.539425,0.590107,0.699667,0.621762,0.635367
1.063128,0.957384,0.964919,0.034028,0.062320,0.033489,1.032502,0.901296,0.934779,1.093753,1.013471,0.995059
1.013618,0.911774,0.928035,0.014133,0.043110,0.022013,1.000898,0.872974,0.908223,1.026338,0.950573,0.947846
2.093339,1.909187,1.693558,0.063431,0.031957,0.045455,2.036252,1.880425,1.652649,2.150427,1.937949,1.734467
1.642922,1.585942,1.474328,0.005556,0.007133,0.008453,1.637922,1.579522,1.466721,1.647923,1.592361,1.481936
1.491993,1.428660,1.326435,0.006751,0.007769,0.000840,1.485917,1.421668,1.325679,1.498069,1.435652,1.327191
0.990148,0.988516,0.858496,0.012712,0.045747,0.015843,0.978708,0.947344,0.844237,1.001589,1.029688,0.872754
0.565158,0.546974,0.459434,0.000046,0.041701,0.010724,0.565116,0.509444,0.449782,0.565199,0.584505,0.469086
0.434080,0.416979,0.380015,0.007671,0.006701,0.001042,0.427176,0.410948,0.379077,0.440984,0.423010,0.380953
0.940574,0.858845,0.867948,0.022652,0.054821,0.024043,0.920187,0.809506,0.846309,0.960961,0.908185,0.889586
1.143869,1.039119,1.053721,0.015188,0.045555,0.014960,1.130200,0.998119,1.040257,1.157538,1.080119,1.067185
0.834317,0.771031,0.719793,0.008563,0.006251,0.001098,0.826610,0.765406,0.718805,0.842024,0.776657,0.720781
1.121524,1.047621,1.032395,0.016041,0.034979,0.027312,1.107087,1.016139,1.007814,1.135960,1.079102,1.056976
1.043018,0.932457,0.939834,0.004109,0.025687,0.022374,1.039319,0.909339,0.919697,1.046716,0.955576,0.959971
0.498009,0.435036,0.357014,0.019267,0.036739,0.012515,0.480668,0.401970,0.345750,0.515350,0.468101,0.368278
1.213733,1.221850,1.123778,0.018359,0.039903,0.026181,1.197210,1.185937,1.100216,1.230256,1.257763,1.147341
1.227780,1.145890,1.138235,0.002680,0.029868,0.005674,1.225368,1.119009,1.133128,1.230192,1.172772,1.143342
0.586515,0.596421,0.477570,0.010129,0.053062,0.017725,0.577399,0.548665,0.461617,0.595631,0.644176,0.493522
0.829661,0.889630,0.787090,0.021457,0.023368,0.033423,0.810350,0.868599,0.757009,0.848973,0.910661,0.817171
0.686621,0.609013,0.607619,0.003157,0.027429,0.013464,0.683780,0.584326,0.595501,0.689462,0.633699,0.619736
0.785109,0.731438,0.727567,0.023682,0.040259,0.033484,0.763795,0.695204,0.697431,0.806423,0.767671,0.757703
1.099499,0.981211,1.008963,0.018094,0.059266,0.022244,1.083214,0.927872,0.988944,1.115784,1.034551,1.028982
