0.703134,0.458390,0.690170,0.013348,0.014499,0.007006,0.691121,0.445340,0.683865,0.715147,0.471439,0.696476
0.812664,0.806152,0.846037,0.015680,0.027319,0.019084,0.798552,0.781565,0.828861,0.826776,0.830740,0.863212
0.628760,0.641106,0.640077,0.010332,0.008530,0.001265,0.619462,0.633429,0.638939,0.638059,0.648783,0.641216
0.267071,0.300407,0.322488,0.004671,0.000521,0.006788,0.262867,0.299938,0.316379,0.271274,0.300876,0.328598
0.211228,0.256081,0.254882,0.014228,0.018291,0.013321,0.198423,0.239619,0.242893,0.224033,0.272543,0.266871
0.132362,0.191100,0.160523,0.019323,0.016368,0.010060,0.114971,0.176369,0.151469,0.149753,0.205830,0.169577
-0.328859,-0.256965,-0.251484,0.017859,0.003155,0.002271,-0.344932,-0.259804,-0.253529,-0.312785,-0.254126,-0.249440
0.565976,0.471070,0.501461,0.013757,0.036834,0.009531,0.553594,0.437920,0.492883,0.578357,0.504220,0.510039
0.959227,0.831442,0.885421,0.002103,0.018932,0.004610,0.957335,0.814403,0.881272,0.961120,0.848481,0.889570
0.919399,0.925888,0.888247,0.006699,0.008249,0.002885,0.913370,0.918464,0.885650,0.925428,0.933313,0.890843
1.196855,1.199970,1.129145,0.012912,0.022106,0.011370,1.185234,1.180074,1.118912,1.208476,1.219865,1.139377
0.933034,0.932917,0.912258,0.001029,0.000879,0.001660,0.932108,0.932126,0.910763,0.933959,0.933709,0.913752
1.861944,1.803994,1.742831,0.024621,0.053293,0.026373,1.839785,1.756031,1.719096,1.884103,1.851958,1.766567
1.528564,1.471031,1.290715,0.050066,0.084582,0.035805,1.483504,1.394908,1.258491,1.573624,1.547155,1.322939
1.371739,1.378605,1.246982,0.060838,0.090726,0.025680,1.316985,1.296952,1.223869,1.426492,1.460258,1.270094
0.944305,0.888298,0.953786,0.018551,0.018853,0.007540,0.927610,0.871331,0.947000,0.961001,0.905266,0.960573
0.332087,0.337441,0.454955,0.002299,0.013919,0.013781,0.330018,0.324914,0.442552,0.334157,0.349968,0.467358
0.162188,0.229165,0.269789,0.004782,0.009106,0.019822,0.157885,0.220969,0.251949,0.166491,0.237361,0.287628
0.903879,0.882417,0.891482,0.012641,0.030364,0.010330,0.892502,0.855090,0.882185,0.915256,0.909744,0.900779
1.339435,1.280435,1.205320,0.014340,0.029323,0.036872,1.326529,1.254045,1.172135,1.352341,1.306826,1.238505
1.281820,1.210962,1.065042,0.019321,0.026805,0.034600,1.264431,1.186837,1.033902,1.299209,1.235087,1.096182
1.635931,1.572438,1.332638,0.055999,0.111323,0.062503,1.585532,1.472248,1.276385,1.686330,1.672629,1.388891
1.571254,1.488284,1.250642,0.039885,0.083924,0.062966,1.535358,1.412753,1.193972,1.607151,1.563816,1.307312
0.978518,0.797998,0.782592,0.016982,0.012343,0.001998,0.963234,0.786889,0.780794,0.993801,0.809107,0.784391
1.745950,1.638350,1.416669,0.070339,0.098234,0.069335,1.682645,1.549939,1.354268,1.809255,1.726761,1.479071
1.758715,1.654695,1.405662,0.053652,0.109064,0.054842,1.710429,1.556537,1.356304,1.807002,1.752853,1.455019
0.826738,0.633660,0.748493,0.009684,0.001503,0.005048,0.818022,0.632307,0.743950,0.835453,0.635012,0.753036
1.240453,1.225388,1.125297,0.038612,0.038207,0.025734,1.205702,1.191001,1.102136,1.275204,1.259774,1.148458
1.060919,1.031282,0.949598,0.010565,0.014332,0.010801,1.051410,1.018383,0.939877,1.070427,1.044181,0.959319
0.920362,0.914041,0.855774,0.009759,0.012409,0.006692,0.911578,0.902873,0.849752,0.929145,0.925209,0.861797
1.476376,1.420482,1.300890,0.040166,0.067823,0.038711,1.440227,1.359441,1.266050,1.512525,1.481522,1.335730
