0.706768,0.453147,0.636594,0.085711,0.073809,0.057360,0.634846,0.377469,0.566988,0.835494,0.556005,0.712054
0.811475,0.673605,0.604310,0.070066,0.052787,0.073303,0.726422,0.605893,0.498463,0.888198,0.742553,0.667538
0.766391,0.655602,0.585651,0.021781,0.026810,0.032777,0.748829,0.625938,0.538899,0.799608,0.690074,0.618287
0.473769,0.414784,0.365171,0.028090,0.022725,0.019606,0.443686,0.383387,0.336668,0.510239,0.441254,0.386125
0.523842,0.461797,0.404787,0.021419,0.021899,0.039429,0.491004,0.429782,0.346354,0.538901,0.485292,0.439669
0.543588,0.492445,0.422964,0.048368,0.048709,0.062148,0.470663,0.424734,0.327763,0.588888,0.550761,0.473706
0.255045,0.241836,0.199462,0.008920,0.012050,0.024206,0.243772,0.225328,0.163017,0.266932,0.256406,0.221039
0.928827,0.821583,0.708236,0.171591,0.141735,0.163590,0.670799,0.618206,0.461775,1.090610,0.980085,0.856656
1.479547,1.302304,1.111173,0.248536,0.208199,0.230946,1.108395,1.006907,0.768675,1.723111,1.542244,1.337290
0.810586,0.691337,0.605291,0.035218,0.028297,0.035900,0.776169,0.653612,0.555489,0.863066,0.722120,0.647968
1.281842,1.102795,0.931496,0.083952,0.065837,0.079113,1.164096,1.016724,0.815247,1.378624,1.187928,1.005678
0.972168,0.829107,0.734185,0.037636,0.033622,0.037888,0.941211,0.789949,0.686860,1.029124,0.876574,0.778474
2.162591,1.849940,1.583684,0.162266,0.136830,0.178588,1.915190,1.639231,1.307903,2.267884,1.955222,1.699675
0.909673,0.630755,0.767642,0.069808,0.067633,0.043272,0.836911,0.540384,0.718541,1.011715,0.710906,0.825734
0.722658,0.597855,0.525856,0.070702,0.038482,0.078882,0.659523,0.545438,0.423820,0.828451,0.640526,0.625822
0.425963,0.368277,0.323559,0.058885,0.047679,0.039652,0.369601,0.312493,0.267191,0.511352,0.428812,0.367375
0.127121,0.118659,0.105574,0.048898,0.036468,0.026347,0.080044,0.080932,0.068784,0.198884,0.168764,0.136553
0.066399,0.068155,0.076398,0.008504,0.010307,0.012940,0.058419,0.059058,0.056869,0.079225,0.083844,0.088340
1.099696,0.894476,0.877950,0.223872,0.189255,0.222777,0.779537,0.639118,0.560029,1.339798,1.123957,1.116974
1.002689,0.817245,0.797168,0.075173,0.069186,0.096650,0.889381,0.723170,0.649152,1.065049,0.899374,0.872856
0.549903,0.468624,0.427263,0.051608,0.037499,0.037748,0.497169,0.419657,0.371248,0.620083,0.513002,0.461022
1.714394,1.476234,1.279943,0.187541,0.158347,0.179035,1.426900,1.235829,1.003058,1.831493,1.594946,1.399949
0.926698,0.766849,0.718720,0.030177,0.036201,0.029855,0.900831,0.722832,0.682062,0.972401,0.814218,0.759140
0.459510,0.373013,0.328137,0.062726,0.056661,0.071714,0.400822,0.310704,0.233106,0.551943,0.454646,0.417903
1.828825,1.624896,1.323762,0.246395,0.175408,0.202076,1.448837,1.357216,1.011162,1.980989,1.759921,1.464758
2.216701,1.937902,1.646418,0.245275,0.163411,0.213734,1.844410,1.699696,1.322508,2.403934,2.109359,1.829437
0.997322,0.762410,0.739718,0.084211,0.091187,0.132016,0.938158,0.685075,0.584953,1.127424,0.900663,0.925102
1.343925,1.161414,0.924273,0.067454,0.065743,0.093830,1.265736,1.080492,0.787806,1.435374,1.243749,1.011135
0.844906,0.700398,0.605295,0.063526,0.074283,0.079803,0.778532,0.625124,0.495713,0.929241,0.809541,0.700922
0.939704,0.809329,0.664329,0.045357,0.046180,0.050674,0.892133,0.752022,0.591224,1.005466,0.867960,0.714997
