3,3,3
3,3,4
3,3,3
3,3,3
3,3,3
3,3,3
3,3,3
3,3,3
4,4,4
4,4,3
4,4,4
4,4,7
6,7,5
6,5,5
5,5,7
4,4,4
3,3,3
3,3,3
3,3,3
3,3,3
3,3,3
4,4,4
3,3,3
3,3,3
4,4,4
5,5,5
3,3,3
4,4,4
4,4,7
3,3,3
4,4,4
